SalesKey,OrderID,OrderLineNumber,OrderDateKey,ShipDateKey,CustomerKey,GeographyKey,RegionKey,ProductKey,ChannelKey,SalesRepKey,SalesAmount,GrossSalesAmount,DiscountAmount,DiscountPct,Quantity,UnitPrice,CostAmount,ProfitAmount,ReturnedFlag
2389,ORD-202407-01058,2,20240712,20240719,120,15,5,27,2,11,2519.25,2710.56,191.31,0.0706,6,451.76,1905.29,613.96,0
2390,ORD-202407-01058,3,20240712,20240719,120,15,5,20,2,11,363.58,380.43,16.85,0.0443,9,42.27,193.52,170.06,0
2391,ORD-202407-01068,1,20240712,20240714,158,14,5,13,4,11,149.23,153.3,4.07,0.0266,14,10.95,71.41,77.82,0
2392,ORD-202407-01068,2,20240712,20240714,158,14,5,6,4,11,663.48,694.05,30.57,0.044,3,231.35,419.64,243.84,0
2393,ORD-202407-01099,1,20240712,20240715,57,1,1,24,3,8,3186.37,3228.6,42.23,0.0131,2,1614.3,3091.23,95.14,0
2394,ORD-202407-01099,2,20240712,20240715,57,1,1,9,3,8,332.38,344.16,11.78,0.0342,12,28.68,189.63,142.75,0
2395,ORD-202407-01117,1,20240712,20240716,200,12,4,15,4,12,147.73,149.84,2.11,0.0141,8,18.73,105.01,42.72,0
2396,ORD-202407-01126,1,20240712,20240715,15,13,5,27,1,11,402.28,425.41,23.13,0.0544,1,425.41,328.09,74.19,0
2397,ORD-202407-01126,2,20240712,20240715,15,13,5,19,1,11,437.51,450.0,12.49,0.0278,3,150.0,269.67,167.83,0
2398,ORD-202407-01126,3,20240712,20240715,15,13,5,24,1,11,6026.28,6201.81,175.53,0.0283,3,2067.27,4340.57,1685.71,0
2399,ORD-202407-01175,1,20240712,20240715,13,13,5,12,4,1,129.29,135.12,5.83,0.0432,8,16.89,69.49,59.8,0
2400,ORD-202407-01184,1,20240712,20240716,175,13,5,24,2,11,3605.64,3764.38,158.74,0.0422,2,1882.19,3010.83,594.82,0
2401,ORD-202407-01184,2,20240712,20240716,175,13,5,20,2,11,251.08,262.99,11.91,0.0453,7,37.57,141.46,109.62,0
2402,ORD-202407-01094,1,20240713,20240716,213,15,5,12,4,2,119.88,122.72,2.84,0.0231,8,15.34,70.2,49.68,0
2403,ORD-202407-01094,2,20240713,20240716,213,15,5,25,4,2,641.02,671.14,30.12,0.0449,2,335.57,485.38,155.64,0
2404,ORD-202407-01101,1,20240713,20240717,3,13,5,16,3,2,104.57,106.75,2.18,0.0205,7,15.25,72.08,32.48,1
2405,ORD-202407-01101,2,20240713,20240717,3,13,5,24,3,2,3583.91,3767.7,183.79,0.0488,2,1883.85,3024.93,558.98,0
2406,ORD-202407-01101,3,20240713,20240717,3,13,5,2,3,2,1028.35,1068.72,40.37,0.0378,6,178.12,661.29,367.06,0
2407,ORD-202407-01111,1,20240713,20240717,148,3,1,17,3,8,56.35,57.3,0.95,0.0165,5,11.46,30.48,25.87,0
2408,ORD-202407-01111,2,20240713,20240717,148,3,1,11,3,8,160.85,166.46,5.61,0.0337,7,23.78,94.44,66.41,0
2409,ORD-202407-01111,3,20240713,20240717,148,3,1,2,3,8,330.23,339.04,8.81,0.026,2,169.52,228.11,102.12,0
2410,ORD-202407-01155,1,20240713,20240718,16,8,3,20,4,5,157.47,158.44,0.97,0.0061,4,39.61,85.6,71.87,0
2411,ORD-202407-01173,1,20240713,20240717,189,2,1,12,3,7,126.61,128.56,1.95,0.0151,8,16.07,69.92,56.7,0
2412,ORD-202407-01173,2,20240713,20240717,189,2,1,6,3,7,401.7,417.34,15.64,0.0375,2,208.67,283.79,117.91,0
2413,ORD-202407-01051,1,20240714,20240715,132,14,5,18,1,1,166.41,172.48,6.07,0.0352,11,15.68,81.43,84.97,0
2414,ORD-202407-01051,2,20240714,20240715,132,14,5,24,1,1,5765.2,5962.14,196.94,0.033,3,1987.38,4330.16,1435.04,0
2415,ORD-202407-01051,3,20240714,20240715,132,14,5,2,1,1,169.81,177.45,7.64,0.043,1,177.45,112.57,57.24,0
2416,ORD-202407-01084,1,20240714,20240717,161,9,3,25,2,6,1573.59,1618.8,45.21,0.0279,5,323.76,1222.29,351.29,0
2417,ORD-202407-01119,1,20240714,20240715,146,15,5,20,3,1,301.35,313.84,12.49,0.0398,8,39.23,164.14,137.21,0
2418,ORD-202407-01119,2,20240714,20240715,146,15,5,23,3,1,2783.51,2895.6,112.09,0.0387,2,1447.8,2226.66,556.85,0
2419,ORD-202407-01119,3,20240714,20240715,146,15,5,10,3,1,302.09,314.88,12.79,0.0406,16,19.68,152.25,149.84,0
2420,ORD-202407-01119,4,20240714,20240715,146,15,5,25,3,1,682.18,707.74,25.56,0.0361,2,353.87,499.28,182.9,0
2421,ORD-202407-01132,1,20240714,20240718,137,14,5,11,2,11,150.8,159.18,8.38,0.0526,7,22.74,91.96,58.84,0
2422,ORD-202407-01132,2,20240714,20240718,137,14,5,3,2,11,1172.55,1252.68,80.13,0.064,2,626.34,939.54,233.01,0
2423,ORD-202407-01133,1,20240714,20240717,195,6,2,20,4,10,39.57,39.57,0.0,0.0,1,39.57,21.96,17.61,0
2424,ORD-202407-01133,2,20240714,20240717,195,6,2,16,4,10,85.06,88.5,3.44,0.0389,6,14.75,61.63,23.42,0
2425,ORD-202407-01152,1,20240714,20240718,129,13,5,5,4,11,969.69,998.16,28.47,0.0285,3,332.72,676.82,292.86,0
2426,ORD-202407-01169,1,20240714,20240716,47,15,5,9,1,2,402.27,417.06,14.79,0.0355,14,29.79,217.2,185.07,0
2427,ORD-202407-01169,2,20240714,20240716,47,15,5,23,1,2,2718.84,2888.04,169.2,0.0586,2,1444.02,2217.21,501.64,0
2428,ORD-202407-01169,3,20240714,20240716,47,15,5,1,1,2,576.62,597.82,21.2,0.0355,2,298.91,365.92,210.7,0
2429,ORD-202407-01169,4,20240714,20240716,47,15,5,28,1,2,952.73,1010.12,57.39,0.0568,4,252.53,738.28,214.45,0
2430,ORD-202407-01072,1,20240715,20240721,220,3,1,18,2,8,130.66,135.3,4.64,0.0343,10,13.53,76.55,54.11,0
2431,ORD-202407-01143,1,20240715,20240718,13,13,5,6,1,11,616.08,626.61,10.53,0.0168,3,208.87,387.69,228.39,0
2432,ORD-202407-01143,2,20240715,20240718,13,13,5,28,1,11,220.41,238.33,17.92,0.0752,1,238.33,199.49,20.92,0
2433,ORD-202407-01143,3,20240715,20240718,13,13,5,19,1,11,1342.25,1361.7,19.45,0.0143,9,151.3,842.72,499.53,0
2434,ORD-202407-01159,1,20240715,20240721,69,15,5,12,2,11,234.46,237.28,2.82,0.0119,16,14.83,141.24,93.22,0
2435,ORD-202407-01159,2,20240715,20240721,69,15,5,22,2,11,932.28,971.7,39.42,0.0406,10,97.17,561.52,370.75,0
2436,ORD-202407-01159,3,20240715,20240721,69,15,5,8,2,11,232.44,249.32,16.88,0.0677,2,124.66,184.21,48.23,0
2437,ORD-202407-01029,1,20240716,20240719,202,3,1,23,2,7,2699.69,2834.0,134.31,0.0474,2,1417.0,2235.09,464.59,0
2438,ORD-202407-01029,2,20240716,20240719,202,3,1,14,2,7,131.95,136.32,4.37,0.032,16,8.52,67.28,64.67,0
2439,ORD-202407-01036,1,20240716,20240721,79,1,1,21,2,8,443.04,461.52,18.48,0.04,6,76.92,249.84,193.2,0
2440,ORD-202407-01046,1,20240716,20240718,46,2,1,12,3,7,215.67,217.36,1.69,0.0078,13,16.72,118.24,97.42,0
2441,ORD-202407-01046,2,20240716,20240718,46,2,1,18,3,7,71.94,73.8,1.86,0.0252,5,14.76,38.02,33.92,0
2442,ORD-202407-01049,1,20240716,20240718,183,2,1,3,4,7,1763.48,1783.59,20.11,0.0113,3,594.53,1417.43,346.05,0
2443,ORD-202407-01122,1,20240716,20240719,45,7,3,17,3,6,53.18,53.9,0.72,0.0134,5,10.78,29.73,23.44,0
2444,ORD-202407-01122,2,20240716,20240719,45,7,3,8,3,6,122.06,125.91,3.85,0.0306,1,125.91,92.75,29.32,0
2445,ORD-202407-01130,1,20240716,20240718,248,11,4,23,1,3,2719.54,2816.08,96.54,0.0343,2,1408.04,2150.05,569.5,0
2446,ORD-202407-01170,1,20240716,20240718,158,14,5,28,1,11,1588.57,1651.93,63.36,0.0384,7,235.99,1364.71,223.86,0
2447,ORD-202407-01170,2,20240716,20240718,158,14,5,23,1,11,3043.96,3124.98,81.02,0.0259,2,1562.49,2134.03,909.93,0
2448,ORD-202407-01043,1,20240717,20240719,91,4,2,14,3,10,71.61,72.88,1.27,0.0174,8,9.11,32.52,39.09,0
2449,ORD-202407-01043,2,20240717,20240719,91,4,2,2,3,10,1044.69,1112.58,67.89,0.061,6,185.43,719.38,325.31,0
2450,ORD-202407-01168,1,20240717,20240721,57,1,1,11,1,8,178.11,182.64,4.53,0.0248,8,22.83,102.43,75.68,0
2451,ORD-202407-01168,2,20240717,20240721,57,1,1,6,1,8,450.71,455.82,5.11,0.0112,2,227.91,278.32,172.39,0
2452,ORD-202407-01168,3,20240717,20240721,57,1,1,20,1,8,112.55,114.24,1.69,0.0148,3,38.08,62.98,49.57,0
2453,ORD-202407-01038,1,20240718,20240722,256,4,2,20,1,10,380.75,387.63,6.88,0.0177,9,43.07,199.96,180.79,0
2454,ORD-202407-01073,1,20240718,20240722,178,4,2,17,4,9,107.6,107.6,0.0,0.0,8,13.45,50.33,57.27,1
2455,ORD-202407-01095,1,20240718,20240721,113,14,5,28,1,2,1202.01,1264.75,62.74,0.0496,5,252.95,920.44,281.57,0
2456,ORD-202407-01095,2,20240718,20240721,113,14,5,26,1,2,1345.64,1431.87,86.23,0.0602,3,477.29,1112.7,232.94,0
2457,ORD-202407-01095,3,20240718,20240721,113,14,5,13,1,2,161.22,165.48,4.26,0.0257,14,11.82,71.19,90.04,0
2458,ORD-202407-01167,1,20240719,20240721,181,1,1,20,4,8,190.72,193.6,2.88,0.0149,5,38.72,107.21,83.5,0
2459,ORD-202407-01167,2,20240719,20240721,181,1,1,26,4,8,978.35,996.26,17.91,0.018,2,498.13,731.43,246.91,0
2460,ORD-202407-01186,1,20240719,20240721,209,13,5,1,1,11,1189.81,1218.0,28.19,0.0231,4,304.5,742.21,447.6,0
2461,ORD-202407-01186,2,20240719,20240721,209,13,5,18,1,11,62.05,64.0,1.95,0.0304,4,16.0,29.71,32.34,0
2462,ORD-202407-01129,1,20240720,20240723,60,15,5,28,4,1,449.26,449.26,0.0,0.0,2,224.63,402.46,46.8,0
2463,ORD-202407-01129,2,20240720,20240723,60,15,5,22,4,1,196.73,201.5,4.77,0.0237,2,100.75,115.35,81.37,0
2464,ORD-202407-01140,1,20240720,20240722,116,1,1,14,4,8,64.34,66.08,1.74,0.0264,7,9.44,29.78,34.55,0
2465,ORD-202407-01140,2,20240720,20240722,116,1,1,9,4,8,150.7,152.94,2.24,0.0146,6,25.49,92.25,58.45,0
2466,ORD-202407-01077,1,20240721,20240725,250,10,4,20,4,3,150.58,155.32,4.74,0.0305,4,38.83,83.37,67.21,0
2467,ORD-202407-01077,2,20240721,20240725,250,10,4,28,4,3,866.29,897.52,31.23,0.0348,4,224.38,785.03,81.26,0
2468,ORD-202407-01077,3,20240721,20240725,250,10,4,13,4,3,146.43,152.46,6.03,0.0395,14,10.89,69.23,77.2,0
2469,ORD-202407-01091,1,20240721,20240726,215,5,2,16,4,10,197.75,201.32,3.57,0.0177,14,14.38,145.95,51.81,0
2470,ORD-202407-01091,2,20240721,20240726,215,5,2,11,4,10,141.19,145.8,4.61,0.0316,6,24.3,78.27,62.92,0
2471,ORD-202407-01109,1,20240721,20240723,63,4,2,16,3,9,168.32,175.08,6.76,0.0386,12,14.59,126.85,41.47,0
2472,ORD-202407-01109,2,20240721,20240723,63,4,2,18,3,9,147.24,149.58,2.34,0.0157,9,16.62,69.83,77.41,0
2473,ORD-202407-01109,3,20240721,20240723,63,4,2,20,3,9,219.18,225.54,6.36,0.0282,6,37.59,128.29,90.89,0
2474,ORD-202407-01158,1,20240721,20240723,24,2,1,18,4,7,120.51,122.48,1.97,0.0161,8,15.31,59.71,60.8,0
2475,ORD-202407-01181,1,20240721,20240726,8,12,4,26,4,3,1889.9,1970.48,80.58,0.0409,4,492.62,1469.31,420.58,0
2476,ORD-202407-01181,2,20240721,20240726,8,12,4,15,4,3,89.46,90.6,1.14,0.0126,5,18.12,68.59,20.87,0
2477,ORD-202407-01181,3,20240721,20240726,8,12,4,1,4,3,818.19,860.4,42.21,0.0491,3,286.8,548.21,269.99,0
2478,ORD-202407-01181,4,20240721,20240726,8,12,4,20,4,3,78.12,79.9,1.78,0.0222,2,39.95,41.61,36.52,0
2479,ORD-202407-01020,1,20240722,20240723,112,9,3,20,4,5,291.02,297.36,6.34,0.0213,8,37.17,175.11,115.91,0
2480,ORD-202407-01020,2,20240722,20240723,112,9,3,21,4,5,491.03,504.14,13.11,0.026,7,72.02,284.45,206.57,0
2481,ORD-202407-01032,1,20240722,20240726,7,5,2,5,4,9,985.93,1019.64,33.71,0.0331,3,339.88,731.42,254.51,0
2482,ORD-202407-01032,2,20240722,20240726,7,5,2,1,4,9,871.53,896.94,25.41,0.0283,3,298.98,598.46,273.07,0
2483,ORD-202407-01032,3,20240722,20240726,7,5,2,9,4,9,113.67,115.2,1.53,0.0133,4,28.8,64.91,48.76,0
2484,ORD-202407-01032,4,20240722,20240726,7,5,2,23,4,9,2838.29,2917.48,79.19,0.0271,2,1458.74,2285.62,552.67,0
2485,ORD-202407-01039,1,20240722,20240726,134,12,4,10,1,12,106.47,108.18,1.71,0.0158,6,18.03,58.35,48.12,0
2486,ORD-202407-01039,2,20240722,20240726,134,12,4,8,1,12,518.33,529.0,10.67,0.0202,4,132.25,374.67,143.66,0
2487,ORD-202407-01039,3,20240722,20240726,134,12,4,6,1,12,231.65,236.02,4.37,0.0185,1,236.02,134.74,96.91,0
2488,ORD-202407-01042,1,20240722,20240726,150,4,2,1,4,10,864.71,897.72,33.01,0.0368,3,299.24,550.22,314.49,0
2489,ORD-202407-01042,2,20240722,20240726,150,4,2,3,4,10,1861.38,1916.76,55.38,0.0289,3,638.92,1403.72,457.66,0
2490,ORD-202407-01055,1,20240722,20240725,241,1,1,20,3,8,185.91,196.05,10.14,0.0517,5,39.21,108.22,77.69,0
2491,ORD-202407-01055,2,20240722,20240725,241,1,1,23,3,8,1550.86,1574.08,23.22,0.0147,1,1574.08,1089.36,461.5,0
2492,ORD-202407-01055,3,20240722,20240725,241,1,1,2,3,8,339.35,349.94,10.59,0.0303,2,174.97,236.37,102.98,0
2493,ORD-202407-01061,1,20240722,20240725,132,14,5,14,3,2,108.45,111.72,3.27,0.0293,12,9.31,48.17,60.28,0
2494,ORD-202407-01061,2,20240722,20240725,132,14,5,28,3,2,1458.82,1513.26,54.44,0.036,6,252.21,1167.55,291.26,0
2495,ORD-202407-01071,1,20240722,20240724,230,14,5,12,3,11,139.38,144.9,5.52,0.0381,9,16.1,76.85,62.53,0
2496,ORD-202407-01071,2,20240722,20240724,230,14,5,16,3,11,161.0,168.12,7.12,0.0423,12,14.01,121.47,39.53,0
2497,ORD-202407-01074,1,20240722,20240727,138,15,5,7,4,1,883.19,929.62,46.43,0.05,1,929.62,832.54,50.65,0
2498,ORD-202407-01141,1,20240722,20240725,247,10,4,11,4,4,242.23,246.18,3.95,0.016,11,22.38,143.42,98.82,0
2499,ORD-202407-01141,2,20240722,20240725,247,10,4,20,4,4,254.44,265.65,11.21,0.0422,7,37.95,149.58,104.86,0
2500,ORD-202407-01153,1,20240722,20240727,89,11,4,8,4,4,374.49,381.87,7.38,0.0193,3,127.29,279.01,95.48,0
2501,ORD-202407-01153,2,20240722,20240727,89,11,4,18,4,4,73.97,75.05,1.08,0.0143,5,15.01,35.85,38.12,0
2502,ORD-202407-01157,1,20240722,20240726,29,5,2,20,2,9,449.05,459.47,10.42,0.0227,11,41.77,238.13,210.92,0
2503,ORD-202407-01157,2,20240722,20240726,29,5,2,15,2,9,215.51,224.51,9.0,0.0401,11,20.41,160.64,54.87,0
2504,ORD-202407-01157,3,20240722,20240726,29,5,2,25,2,9,960.78,1004.1,43.32,0.0431,3,334.7,723.72,237.06,0
2505,ORD-202407-01157,4,20240722,20240726,29,5,2,8,2,9,769.4,809.88,40.48,0.05,6,134.98,612.32,157.08,0
2506,ORD-202407-01063,1,20240723,20240729,196,2,1,12,2,8,156.7,160.6,3.9,0.0243,10,16.06,89.88,66.81,0
2507,ORD-202407-01063,2,20240723,20240729,196,2,1,10,2,8,204.8,214.32,9.52,0.0444,12,17.86,120.11,84.69,0
2508,ORD-202407-01063,3,20240723,20240729,196,2,1,23,2,8,4545.27,4672.53,127.26,0.0272,3,1557.51,3308.59,1236.68,0
2509,ORD-202407-01080,1,20240723,20240724,95,13,5,22,3,1,378.62,398.4,19.78,0.0497,4,99.6,227.37,151.24,0
2510,ORD-202407-01080,2,20240723,20240724,95,13,5,15,3,1,273.92,279.16,5.24,0.0188,14,19.94,195.05,78.87,0
2511,ORD-202407-01121,1,20240723,20240728,137,14,5,12,4,2,79.4,81.35,1.95,0.0239,5,16.27,43.46,35.94,0
2512,ORD-202407-01124,1,20240723,20240727,38,5,2,23,4,10,3108.33,3187.64,79.31,0.0249,2,1593.82,2334.57,773.76,0
2513,ORD-202407-01124,2,20240723,20240727,38,5,2,20,4,10,77.23,77.6,0.37,0.0048,2,38.8,44.82,32.41,0
2514,ORD-202407-01124,3,20240723,20240727,38,5,2,22,4,10,510.27,521.25,10.98,0.0211,5,104.25,296.8,213.47,0
2515,ORD-202407-01142,1,20240723,20240727,205,13,5,9,2,2,248.68,257.4,8.72,0.0339,9,28.6,143.28,105.4,0
2516,ORD-202407-01142,2,20240723,20240727,205,13,5,3,2,2,2330.22,2468.68,138.46,0.0561,4,617.17,1838.85,491.36,0
2517,ORD-202407-01163,1,20240723,20240725,216,14,5,23,1,1,6026.55,6142.44,115.89,0.0189,4,1535.61,4563.32,1463.23,0
2518,ORD-202407-01182,1,20240723,20240726,240,2,1,5,3,7,345.42,357.27,11.85,0.0332,1,357.27,245.25,100.17,0
2519,ORD-202407-01182,2,20240723,20240726,240,2,1,16,3,7,120.41,124.29,3.88,0.0312,9,13.81,96.36,24.05,0
2520,ORD-202407-01024,1,20240724,20240727,115,6,2,20,3,10,162.25,164.2,1.95,0.0119,4,41.05,86.86,75.39,0
2521,ORD-202407-01024,2,20240724,20240727,115,6,2,26,3,10,1451.96,1522.5,70.54,0.0463,3,507.5,1133.72,318.24,0
2522,ORD-202407-01052,1,20240724,20240729,80,13,5,3,2,1,2393.15,2517.28,124.13,0.0493,4,629.32,1733.51,659.64,0
2523,ORD-202407-01052,2,20240724,20240729,80,13,5,1,2,1,883.92,918.0,34.08,0.0371,3,306.0,592.9,291.02,0
2524,ORD-202407-01052,3,20240724,20240729,80,13,5,9,2,1,456.67,486.88,30.21,0.0621,17,28.64,259.67,196.99,0
2525,ORD-202407-01052,4,20240724,20240729,80,13,5,13,2,1,171.41,177.3,5.89,0.0332,15,11.82,78.33,93.08,0
2526,ORD-202407-01065,1,20240724,20240726,119,15,5,9,3,2,302.28,313.72,11.44,0.0365,11,28.52,175.14,127.14,0
2527,ORD-202407-01065,2,20240724,20240726,119,15,5,24,3,2,5471.3,5719.26,247.96,0.0434,3,1906.42,4655.48,815.82,0
2528,ORD-202407-01107,1,20240724,20240730,125,9,3,27,2,5,2591.12,2788.8,197.68,0.0709,7,398.4,2253.21,337.91,0
2529,ORD-202407-01160,1,20240724,20240726,93,11,4,25,4,3,1286.49,1321.4,34.91,0.0264,4,330.35,936.45,350.04,0
2530,ORD-202407-01160,2,20240724,20240726,93,11,4,15,4,3,197.59,201.5,3.91,0.0194,10,20.15,133.93,63.66,0
2531,ORD-202407-01160,3,20240724,20240726,93,11,4,11,4,3,194.63,201.96,7.33,0.0363,9,22.44,114.84,79.79,0
2532,ORD-202407-01064,1,20240725,20240727,110,8,3,15,3,6,193.15,195.3,2.15,0.011,10,19.53,131.72,61.44,0
2533,ORD-202407-01064,2,20240725,20240727,110,8,3,10,3,6,172.23,176.5,4.27,0.0242,10,17.65,102.79,69.44,0
2534,ORD-202407-01064,3,20240725,20240727,110,8,3,5,3,6,1324.6,1364.96,40.36,0.0296,4,341.24,937.21,387.38,1
2535,ORD-202407-01067,1,20240725,20240727,45,7,3,16,3,6,142.51,146.4,3.89,0.0266,10,14.64,104.58,37.93,0
2536,ORD-202407-01067,2,20240725,20240727,45,7,3,19,3,6,266.37,274.94,8.57,0.0312,2,137.47,188.94,77.43,0
2537,ORD-202407-01067,3,20240725,20240727,45,7,3,25,3,6,905.34,922.29,16.95,0.0184,3,307.43,712.52,192.82,0
2538,ORD-202407-01070,1,20240725,20240802,71,7,3,14,2,6,139.81,145.35,5.54,0.0381,17,8.55,66.76,73.05,0
2539,ORD-202407-01089,1,20240725,20240727,181,1,1,25,1,8,962.32,979.32,17.0,0.0174,3,326.44,722.02,240.3,0
2540,ORD-202407-01113,1,20240725,20240728,73,15,5,18,4,11,137.8,141.21,3.41,0.0241,9,15.69,69.26,68.54,0
2541,ORD-202407-01113,2,20240725,20240728,73,15,5,1,4,11,567.05,586.02,18.97,0.0324,2,293.01,363.59,203.46,0
2542,ORD-202407-01123,1,20240725,20240728,236,10,4,4,1,3,804.37,809.62,5.25,0.0065,1,809.62,598.8,205.57,0
2543,ORD-202407-01025,1,20240726,20240729,123,8,3,23,3,6,3972.6,4161.9,189.3,0.0455,3,1387.3,3359.58,613.02,0
2544,ORD-202407-01025,2,20240726,20240729,123,8,3,9,3,6,228.17,234.45,6.28,0.0268,9,26.05,146.55,81.61,0
2545,ORD-202407-01116,1,20240726,20240731,123,8,3,1,2,5,1402.8,1446.65,43.85,0.0303,5,289.33,948.77,454.03,0
2546,ORD-202407-01116,2,20240726,20240731,123,8,3,21,2,5,871.23,904.68,33.45,0.037,12,75.39,528.22,343.01,0
2547,ORD-202407-01022,1,20240727,20240803,131,8,3,18,2,6,207.88,213.64,5.76,0.0269,14,15.26,107.52,100.37,0
2548,ORD-202407-01022,2,20240727,20240803,131,8,3,15,2,6,314.53,328.32,13.79,0.042,18,18.24,244.61,69.92,0
2549,ORD-202407-01035,1,20240727,20240803,207,12,4,25,2,4,1102.15,1167.88,65.73,0.0563,4,291.97,963.22,138.93,0
2550,ORD-202407-01054,1,20240727,20240801,181,1,1,11,2,7,263.43,265.08,1.65,0.0062,12,22.09,150.08,113.35,0
2551,ORD-202407-01054,2,20240727,20240801,181,1,1,10,2,7,214.12,219.96,5.84,0.0266,13,16.92,128.32,85.8,0
2552,ORD-202407-01054,3,20240727,20240801,181,1,1,20,2,7,219.41,224.82,5.41,0.0241,6,37.47,132.87,86.53,0
2553,ORD-202407-01098,1,20240727,20240729,46,2,1,1,3,7,539.4,556.52,17.12,0.0308,2,278.26,382.7,156.7,0
2554,ORD-202407-01106,1,20240727,20240728,88,14,5,5,3,11,732.6,767.12,34.52,0.045,2,383.56,469.54,263.07,0
2555,ORD-202407-01112,1,20240727,20240730,257,14,5,19,4,1,432.91,440.16,7.25,0.0165,3,146.72,281.48,151.43,0
2556,ORD-202407-01112,2,20240727,20240730,257,14,5,5,4,1,988.51,1027.32,38.81,0.0378,3,342.44,692.64,295.87,0
2557,ORD-202407-01115,1,20240727,20240730,145,13,5,28,1,11,1622.1,1650.04,27.94,0.0169,7,235.72,1408.62,213.49,0
2558,ORD-202407-01115,2,20240727,20240730,145,13,5,22,1,11,605.28,620.7,15.42,0.0248,6,103.45,328.48,276.8,0
2559,ORD-202407-01115,3,20240727,20240730,145,13,5,17,1,11,150.58,153.01,2.43,0.0159,13,11.77,76.47,74.11,0
2560,ORD-202407-01135,1,20240727,20240730,42,14,5,26,4,1,1437.57,1517.76,80.19,0.0528,3,505.92,1105.57,332.0,0
2561,ORD-202407-01026,1,20240728,20240801,176,15,5,22,4,2,408.3,421.52,13.22,0.0314,4,105.38,225.03,183.28,0
2562,ORD-202407-01030,1,20240728,20240730,241,1,1,10,4,8,67.99,70.04,2.05,0.0293,4,17.51,40.86,27.13,0
2563,ORD-202407-01045,1,20240728,20240730,138,15,5,28,3,11,424.89,444.06,19.17,0.0432,2,222.03,388.87,36.03,0
2564,ORD-202407-01045,2,20240728,20240730,138,15,5,5,3,11,355.76,370.41,14.65,0.0395,1,370.41,234.94,120.82,0
2565,ORD-202407-01045,3,20240728,20240730,138,15,5,20,3,11,187.14,193.0,5.86,0.0304,5,38.6,101.78,85.35,0
2566,ORD-202407-01045,4,20240728,20240730,138,15,5,17,3,11,72.19,73.74,1.55,0.021,6,12.29,35.06,37.13,0
2567,ORD-202407-01075,1,20240728,20240730,243,12,4,25,3,3,630.69,663.46,32.77,0.0494,2,331.73,464.19,166.5,0
2568,ORD-202407-01078,1,20240728,20240801,248,11,4,2,4,3,852.7,896.65,43.95,0.049,5,179.33,570.73,281.97,0
2569,ORD-202407-01078,2,20240728,20240801,248,11,4,6,4,3,850.04,865.32,15.28,0.0177,4,216.33,562.3,287.74,0
2570,ORD-202407-01081,1,20240728,20240801,201,12,4,3,4,4,2525.48,2535.08,9.6,0.0038,4,633.77,1848.47,677.01,0
2571,ORD-202407-01127,1,20240728,20240730,202,3,1,17,4,7,106.84,107.91,1.07,0.01,9,11.99,53.21,53.62,0
2572,ORD-202407-01127,2,20240728,20240730,202,3,1,21,4,7,502.52,513.03,10.51,0.0205,7,73.29,288.98,213.54,0
2573,ORD-202407-01137,1,20240728,20240730,180,1,1,10,4,7,276.52,277.65,1.13,0.0041,15,18.51,145.65,130.87,0
2574,ORD-202407-01137,2,20240728,20240730,180,1,1,22,4,7,454.92,478.55,23.63,0.0494,5,95.71,295.63,159.29,0
2575,ORD-202407-01166,1,20240728,20240731,30,6,2,6,3,10,1077.3,1107.0,29.7,0.0268,5,221.4,749.07,328.23,0
2576,ORD-202407-01166,2,20240728,20240731,30,6,2,5,3,10,1476.36,1518.48,42.12,0.0277,4,379.62,1007.61,468.75,0
2577,ORD-202407-01166,3,20240728,20240731,30,6,2,19,3,10,291.5,294.34,2.84,0.0097,2,147.17,183.86,107.64,0
2578,ORD-202407-01053,1,20240729,20240802,107,4,2,15,2,10,261.04,268.2,7.16,0.0267,15,17.88,215.11,45.93,0
2579,ORD-202407-01053,2,20240729,20240802,107,4,2,5,2,10,1482.96,1555.2,72.24,0.0465,4,388.8,960.95,522.01,0
2580,ORD-202407-01059,1,20240729,20240801,101,11,4,8,4,3,332.34,346.02,13.68,0.0395,3,115.34,286.2,46.14,0
2581,ORD-202407-01102,1,20240729,20240730,167,13,5,2,3,1,490.89,510.18,19.29,0.0378,3,170.06,334.86,156.02,0
2582,ORD-202407-01102,2,20240729,20240730,167,13,5,16,3,1,89.44,92.28,2.84,0.0307,6,15.38,62.35,27.1,0
2583,ORD-202407-01154,1,20240729,20240801,70,12,4,6,4,4,683.29,702.15,18.86,0.0269,3,234.05,432.67,250.62,0
2584,ORD-202407-01154,2,20240729,20240801,70,12,4,5,4,4,1061.73,1087.65,25.92,0.0238,3,362.55,693.26,368.47,0
2585,ORD-202407-01069,1,20240730,20240804,28,10,4,16,2,4,316.28,325.91,9.63,0.0295,23,14.17,241.02,75.26,0
2586,ORD-202407-01069,2,20240730,20240804,28,10,4,20,2,4,255.18,259.56,4.38,0.0169,7,37.08,148.46,106.72,1
2587,ORD-202407-01069,3,20240730,20240804,28,10,4,12,2,4,142.4,148.48,6.08,0.041,8,18.56,75.08,67.32,0
2588,ORD-202407-01172,1,20240730,20240804,58,4,2,20,1,10,183.89,185.5,1.61,0.0087,5,37.1,103.99,79.9,0
2589,ORD-202407-01172,2,20240730,20240804,58,4,2,15,1,10,341.79,342.4,0.61,0.0018,16,21.4,227.74,114.04,0
